店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域
毛手毛腳-毛孩專門店-南屯門市,408台灣台中市南屯區文心南路22號,02 2608 3748,https://www.furkidshop.com.tw/,4.5,27,星期一: 休息 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 休息,2,台中市,南區
汪喵森活 寵物用品｜貓｜狗｜蝦皮口碑賣家｜預約自取,40241台灣台中市南區復興路三段388號,,https://linktr.ee/woofmeowdaily?fbclid=PAZXh0bgNhZW0CMTEAAaa5r9PgVjY8ch7RiDAo5iW0PhAD7QB1j-5BrahhwcKjTbD-SNbb8-jN4hM_aem_Ab0Umq7Fxk-DLLDZ-qJYhdm0FJgNBgvYQnTg2PtqNvmLjiJYB9xYoZbOTIPl-e77hb_vZcj5_rQHhYSdCK30wXb4,4.3,11,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 休息 | 星期日: 休息,2,台中市,南區
毛貓寵動物醫院,408台灣台中市南屯區文心路一段372號,04 2328 6789,https://www.facebook.com/%E6%AF%9B%E8%B2%93%E5%AF%B5%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-107560148240468,4.8,118,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,2,台中市,南區
迷妳寵物.I love mini dog,408台灣台中市南屯區大業路595號,04 2471 4483,https://m.facebook.com/austen555555/?locale2=zh_TW,4.3,24,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,2,台中市,南區
大敦寵物醫院,40354台灣台中市西區精誠一街2號,04 2320 0208,https://www.dvm.com.tw/,4.7,397,"星期一: 09:30 – 12:00, 14:30 – 17:00, 18:30 – 21:00 | 星期二: 09:30 – 12:00, 14:30 – 17:00, 18:30 – 21:00 | 星期三: 09:30 – 12:00, 14:30 – 17:00, 18:30 – 21:00 | 星期四: 09:30 – 12:00, 18:30 – 21:00 | 星期五: 09:30 – 12:00, 14:30 – 17:00, 18:30 – 21:00 | 星期六: 09:30 – 12:00, 14:30 – 17:00, 18:30 – 21:00 | 星期日: 09:30 – 12:00, 14:30 – 17:00, 18:30 – 21:00",2,台中市,西區
侏儸紀野生動物專科醫院 //預約制//外科/內科/中醫/針灸/影像學/斷層掃描//兔子/鼠類/天竺鼠/龍貓/水豚/狐獴/貂/刺蝟/蜜袋鼯/爬蟲/鳥類,403台灣台中市西區英才路625號,04 2375 7808,https://www.jurassiceah.tw/,4.1,1134,"星期一: 10:00 – 13:00, 14:30 – 20:30 | 星期二: 10:00 – 13:00, 14:30 – 20:30 | 星期三: 10:00 – 13:00, 14:30 – 20:30 | 星期四: 10:00 – 13:00, 14:30 – 20:30 | 星期五: 10:00 – 13:00, 14:30 – 20:30 | 星期六: 10:00 – 13:00, 14:30 – 20:30 | 星期日: 10:00 – 13:00, 14:30 – 20:30",2,台中市,西區
豆芽動物醫院(犬貓心臟科│牙科│腫瘤科│中獸醫│針灸│心臟腹腔超音波│進階軟組織外科),403台灣台中市西區向上路一段94號,04 2301 2308,https://www.doya-ah.com/,5,46,"星期一: 09:30 – 12:30, 13:30 – 17:00, 18:00 – 21:30 | 星期二: 09:30 – 12:30, 13:30 – 17:00, 18:00 – 21:30 | 星期三: 09:30 – 12:30, 13:30 – 17:00, 18:00 – 21:30 | 星期四: 休息 | 星期五: 09:30 – 12:30, 13:30 – 17:00, 18:00 – 21:30 | 星期六: 09:30 – 12:30, 13:30 – 17:00, 18:00 – 21:30 | 星期日: 09:30 – 12:30, 13:30 – 17:00, 18:00 – 21:30",2,台中市,西區
翡翠森林寵物墓園,540台灣南投縣南投市WJ5W+4M,080 052 0820,https://www.feerie-tc.com.tw/,4.9,48,星期一: 09:30 – 17:00 | 星期二: 09:30 – 17:00 | 星期三: 09:30 – 17:00 | 星期四: 09:30 – 17:00 | 星期五: 09:30 – 17:00 | 星期六: 09:30 – 17:00 | 星期日: 09:30 – 17:00,2,台中市,西區
貓與好人 體重熊,403台灣台中市西區美村路一段117巷2號,0975 765 913,https://www.cmg.com.tw/,4.9,247,星期一: 09:00 – 16:30 | 星期二: 09:00 – 16:30 | 星期三: 09:00 – 16:30 | 星期四: 09:00 – 16:30 | 星期五: 09:00 – 16:30 | 星期六: 09:00 – 16:30 | 星期日: 休息,2,台中市,西區
詠憶寵物安樂園,357台灣苗栗縣通霄鎮平安里102-58號,03 775 5858,https://www.yyph99.url.tw/index.html,4.8,70,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 21:30,5,台中市,西區
美樂地寵物沙龍（歐藤寵物沙龍）,403台灣台中市西區模範街35-2號,04 2326 2320,,4.4,44,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 休息 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,2,台中市,西區
樂旺寵物美學（全預約制）,407台灣台中市西屯區大弘六街2號,0911 251 598,https://instagram.com/lawanpetgrooming?igshid=OGQ5ZDc2ODk2ZA==,4.9,29,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,西區
汪喵歡樂營台中館|附停車場|台中貓舍|合法貓舍|專業培育貓舍,407台灣台中市西屯區長安路二段62-5號,0977 012 521,https://www.facebook.com/cwangmiao/,4.9,671,星期一: 14:00 – 00:00 | 星期二: 14:00 – 00:00 | 星期三: 14:00 – 00:00 | 星期四: 14:00 – 00:00 | 星期五: 14:00 – 00:00 | 星期六: 14:00 – 00:00 | 星期日: 14:00 – 00:00,2,台中市,西區
貝爾動物醫院 (全預約制) - 台中西屯區動物醫療服務 推薦寵物醫院 寵物專業診所 犬貓心臟疾病 外科手術 骨科矯正手術 內科疾病 中獸醫針灸復健 皮膚科 牙科 神經外科 前十字韌帶 椎間盤突出 影像診斷電腦斷層掃描,407台灣台中市西屯區四川路118號,04 2311 2020,http://www.bearvet.com/,4.6,331,星期一: 09:30 – 20:30 | 星期二: 09:30 – 20:30 | 星期三: 09:30 – 20:30 | 星期四: 09:30 – 20:30 | 星期五: 09:30 – 20:30 | 星期六: 09:30 – 20:30 | 星期日: 09:30 – 20:30,2,台中市,西區
透視動物醫院(預約制!)/貓狗眼科/特寵眼科/白內障手術/青光眼手術/角膜手術/其他眼科手術,403台灣台中市西區向上南路一段237號,04 2472 0316,http://prosightvetcenter.com.tw/,4.9,147,"星期一: 休息 | 星期二: 09:30 – 12:30, 13:30 – 17:30, 18:30 – 21:30 | 星期三: 09:30 – 12:30, 13:30 – 17:30, 18:30 – 21:30 | 星期四: 09:30 – 12:30, 13:30 – 17:30, 18:30 – 21:30 | 星期五: 09:30 – 12:30, 13:30 – 17:30, 18:30 – 21:30 | 星期六: 09:30 – 12:30, 13:30 – 17:30 | 星期日: 09:30 – 12:30, 13:30 – 17:30",2,台中市,西區
大明生命禮儀有限公司,404台灣台中市北區五順街7號,04 2231 6955,https://www.daminglife.com.tw/,5,145,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台中市,北區
藏蘊生命禮儀會所 台中生命追思會所租賃，大坪數飯店式管理、紙紮與奠儀回禮、生命禮儀用品,404台灣台中市北區五順街22號,0911 219 959,https://www.treasury.com.tw/,5,11,星期一: 07:00 – 19:00 | 星期二: 07:00 – 19:00 | 星期三: 07:00 – 19:00 | 星期四: 07:00 – 19:00 | 星期五: 07:00 – 19:00 | 星期六: 07:00 – 19:00 | 星期日: 07:00 – 19:00,4,台中市,北區
妙主人寵物生活館,404台灣台中市北區三民路三段103號,04 2221 8969,https://www.facebook.com/Petservice885/?ref=bookmarks,4.8,196,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,台中市,北區
地圖貓攝影,404台灣台中市北區梅豐街74號,0921 383 521,,5,45,,2,台中市,北區
永生樹寵物美園,235台灣新北市中和區景新街302號,0981 069 060,https://forevertree.cc/,5,2,,2,台中市,北區
旭采動物醫院-動物心臟科|動物眼科|動物牙科|鼠兔看診|寵物健檢|獸醫推薦|動物內外科|台中北區動物醫院,404台灣台中市北區漢口路四段297號,04 2237 0128,https://www.facebook.com/sunshine.ah.tw/,5,52,"星期一: 休息 | 星期二: 09:00 – 12:00, 13:00 – 18:00, 19:00 – 21:00 | 星期三: 09:00 – 12:00, 13:00 – 18:00 | 星期四: 09:00 – 12:00, 13:00 – 18:00 | 星期五: 09:00 – 12:00, 13:00 – 18:00 | 星期六: 09:00 – 12:00, 13:00 – 18:00, 19:00 – 21:00 | 星期日: 休息",2,台中市,北區
Unique dog 寵物服務,406台灣台中市北屯區青島路三段187-1號號 號,04 2236 9880,,4.6,57,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 18:00 | 星期日: 休息,2,台中市,北區
毛小孩寵物美容,404台灣台中市北區山西路二段106號,04 2291 0830,,4.8,187,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 17:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,2,台中市,北區
寵物保姆/Pet sitter,406台灣台中市北屯區柳陽西街,0985 589 929,https://www.instagram.com/pet_with_you?igsh=czhsdWhvOXBqYjU1&utm_source=qr,5,48,星期一: 07:30 – 20:30 | 星期二: 07:30 – 20:30 | 星期三: 07:30 – 20:30 | 星期四: 07:30 – 20:30 | 星期五: 07:30 – 20:30 | 星期六: 08:00 – 20:00 | 星期日: 08:00 – 20:00,2,台中市,北區
霏霏寵物度假會館,406台灣台中市北屯區和福路66號,0928 197 119,https://www.facebook.com/%E5%8F%B0%E4%B8%AD%E5%AF%B5%E7%89%A9%E4%BD%8F%E5%AE%BF%E4%B8%8D%E9%97%9C%E7%B1%A0%E9%9C%8F%E9%9C%8F%E5%AF%B5%E7%89%A9%E5%BA%A6%E5%81%87%E6%9C%83%E9%A4%A8%E5%AF%B5%E7%89%A9%E6%97%85%E9%A4%A8%E5%AF%B5%E7%89%A9%E5%AF%84%E5%AE%BF-109525553068484/,4.8,173,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台中市,北屯區
汪汪犬旅寵物美容/安親/住宿 預約 line ID:@cik3330f,406台灣台中市北屯區松竹路二段361號,0930 376 959,https://rink.cc/l74jq,4.8,139,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,台中市,北屯區
旺達寵物生活館,406台灣台中市北屯區東山路二段141號,04 2239 1900,,4.9,10,星期一: 11:00 – 17:00 | 星期二: 11:00 – 17:00 | 星期三: 11:00 – 17:00 | 星期四: 11:00 – 17:00 | 星期五: 11:00 – 17:00 | 星期六: 11:00 – 17:00 | 星期日: 11:00 – 17:00,2,台中市,北屯區
汪喵の旅 寵物旅館,"No. 372號, 軍福十六路北屯區台中市台灣 406",04 2436 1984,https://m.facebook.com/WangMiaonoLuChongWuLuGuan/?ref=page_internal&mt_nav=0,4.8,191,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台中市,北屯區
咔嚓寵物攝影工作室 Cacha studio （預約制）,406台灣台中市北屯區崇德六路一段209號3 樓,,https://www.instagram.com/invites/contact/?i=q83hd2t9z0zx&utm_content=plc9yp3,5,1,,2,台中市,北屯區
木沐家動物醫院-台中北屯犬貓內外科|心臟超音波|心臟科|眼科|寵物醫療諮詢|動物健康檢查|安寧照護|獸醫/動物醫院推薦,406台灣台中市北屯區松竹路二段186號,04 2247 1233,https://www.facebook.com/profile.php?id=61557852485283&locale=zh_TW,4.9,186,"星期一: 09:30 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期二: 09:30 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期三: 09:30 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期四: 休息 | 星期五: 09:30 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期六: 09:30 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期日: 09:30 – 12:00, 13:00 – 17:00",2,台中市,北屯區
品家動物醫院｜台中北屯區動物醫院推薦 中獸醫 針灸 健檢 特寵科 預防針 家醫科 高壓氧 一般犬貓內外科 到府服務,406台灣台中市北屯區昌平路一段304號,04 2242 8686,https://lin.ee/W9f1Ptc,5,393,"星期一: 09:30 – 12:30, 14:30 – 21:30 | 星期二: 09:30 – 12:30, 14:30 – 21:30 | 星期三: 09:30 – 12:30, 14:30 – 21:30 | 星期四: 09:30 – 12:30, 14:30 – 21:30 | 星期五: 09:30 – 12:30, 14:30 – 21:30 | 星期六: 09:30 – 12:30, 14:30 – 21:30 | 星期日: 09:30 – 12:30, 14:30 – 21:30",2,台中市,北屯區
貓村 貓專科醫院,406台灣台中市北屯區山西路三段228號,04 3707 9575,https://www.facebook.com/CatVillage.Vet,4.9,464,星期一: 11:30 – 20:30 | 星期二: 11:30 – 20:30 | 星期三: 11:30 – 20:30 | 星期四: 11:30 – 20:30 | 星期五: 11:30 – 20:30 | 星期六: 11:30 – 20:30 | 星期日: 11:30 – 20:30,2,台中市,北屯區
沃可動物醫院-北屯狗貓健檢心臟科超音波|狗貓腫瘤科|狗膝蓋膝關節異位手術|貓狗牙科|狗貓跛腳骨折骨科推薦|寵物內視鏡微創結紮絕育|獸醫手術推薦|獸醫動物醫院推薦,406台灣台中市北屯區文心路四段776號,04 2236 8936,,4.6,334,"星期一: 10:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期二: 10:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期三: 10:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期四: 10:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期五: 10:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期六: 10:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期日: 10:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00",2,台中市,北屯區
小丹尼寵物醫療中心,40667台灣台中市北屯區文心路四段217號1F,04 2295 5888,https://www.facebook.com/dannypmc2019,4.4,93,"星期一: 09:30 – 12:00, 14:30 – 17:00, 19:00 – 20:30 | 星期二: 09:30 – 12:00, 14:30 – 17:00, 19:00 – 20:30 | 星期三: 09:30 – 12:00, 14:30 – 17:00, 19:00 – 20:30 | 星期四: 09:30 – 12:00, 14:30 – 17:00, 19:00 – 20:30 | 星期五: 09:30 – 12:00, 14:30 – 17:00, 19:00 – 20:30 | 星期六: 休息 | 星期日: 休息",2,台中市,北屯區
有家貓園,406台灣台中市北屯區大連路一段21號,0928 901 500,https://m.facebook.com/pg/Godechia/posts/,4.7,18,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台中市,北屯區
安心貓狗特寵照護/到府保母/高齡犬貓照護/寵物旅館預約/陪同就醫/一對一服務加line諮詢,406台灣台中市北屯區松竹五路二段,,https://fluv.com/,5,16,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台中市,北屯區
朵樂詩寵物美容沙龍,406台灣台中市北屯區景和街346號,04 2435 1289,http://www.aileshih.com/,4.8,29,星期一: 休息 | 星期二: 10:00 – 18:30 | 星期三: 休息 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,2,台中市,北屯區
毛毛屋寵物美容工坊,406台灣台中市北屯區大連路三段191號,04 2247 0002,,4.5,61,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 休息 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,2,台中市,北屯區
夏洛克動物醫院（24小時急診 暨影像診斷中心） - 犬貓影像診斷科|骨科|眼科|皮膚科|犬貓心臟病|專門麻醉醫師-北屯寵物洗牙|動物醫院腫瘤科推薦|寵物白內障超音波乳化術|動物醫院麻醉科|寵物內視鏡|寵物眼科顯微手術中心|24小時動物醫院推薦,406台灣台中市北屯區后庄路599號,04 2426 1608,https://www.sherlockvetah.com.tw/,4.3,282,"星期一: 00:00 – 09:30, 10:00 – 12:30, 13:30 – 17:30, 18:00 – 00:00 | 星期二: 00:00 – 09:30, 10:00 – 12:30, 13:30 – 17:30, 18:00 – 00:00 | 星期三: 00:00 – 09:30, 10:00 – 12:30, 13:30 – 17:30, 18:00 – 00:00 | 星期四: 00:00 – 09:30, 10:00 – 12:30, 13:30 – 17:30, 18:00 – 00:00 | 星期五: 00:00 – 09:30, 10:00 – 12:30, 13:30 – 17:30, 18:00 – 00:00 | 星期六: 00:00 – 09:30, 10:00 – 12:30, 13:30 – 17:30, 18:00 – 00:00 | 星期日: 00:00 – 09:30, 10:00 – 12:30, 13:30 – 17:30, 18:00 – 00:00",2,台中市,北屯區
東森寵物 北屯后庄北店,406台灣台中市北屯區后庄北路11號,04 2426 7066,https://lin.ee/3x01Jhx,4.8,149,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台中市,北屯區
毛孩宇宙 寵物用品,406台灣台中市北屯區大連路二段2-2號1樓,,,5,57,,2,台中市,北屯區
樂寵寵物美容,406台灣台中市北屯區進化北路52號,04 2235 0275,https://www.facebook.com/happydogpetspa/,4.9,39,,2,台中市,北屯區
美美生命禮儀有限公司,40764台灣台中市西屯區東大路一段139號,04 2461 4541,http://www.0424614541.com.tw/,4.8,9,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台中市,西屯區
日三空間(骨灰罐、骨灰罈、客製化水晶骨灰罐、寵物骨灰罐、100%防潮、價格透明),407台灣台中市西屯區市政北一路77號5號樓之1,04 2259 1595,https://crystaltrinity.com/,1,1,星期一: 08:30 – 17:30 | 星期二: 08:30 – 17:30 | 星期三: 08:30 – 17:30 | 星期四: 08:30 – 17:30 | 星期五: 08:30 – 17:30 | 星期六: 休息 | 星期日: 休息,2,台中市,西屯區
瑞瑞動物醫院《西屯區推薦動物醫院》東海/中科附近動物醫院｜兩棲爬蟲專科門診｜寵物洗牙｜寵物健檢｜寵物超音波,407003台灣台中市西屯區台灣大道四段828號,04 2463 0052,https://www.facebook.com/profile.php?id=61556756609668&locale=zh_TW,4.8,99,"星期一: 11:00 – 17:30, 18:30 – 22:00 | 星期二: 11:00 – 17:30, 18:30 – 22:00 | 星期三: 11:00 – 17:30, 18:30 – 22:00 | 星期四: 11:00 – 17:30, 18:30 – 22:00 | 星期五: 11:00 – 17:30, 18:30 – 22:00 | 星期六: 11:00 – 17:30, 18:30 – 22:00 | 星期日: 11:00 – 17:30, 18:30 – 22:00",2,台中市,西屯區
凝視犬貓專科醫院（全預約門診）,407台灣台中市西屯區東興路三段305號,04 2326 0250,https://gazevetcare.com.tw/,4.5,35,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 12:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 17:00 | 星期日: 09:00 – 17:00,2,台中市,西屯區
大原動物醫院(預約優先制)-南屯貓狗皮膚科|貓狗健康檢查|犬貓內科外科|犬貓預防針結紮|動物醫院高壓氧及四級雷射|動物醫院推薦評價,408台灣台中市南屯區黎明路二段165號,04 2389 1108,https://www.facebook.com/profile.php?id=100063995432443,4.9,119,"星期一: 10:00 – 12:00, 14:00 – 20:00 | 星期二: 10:00 – 12:00, 14:00 – 20:00 | 星期三: 10:00 – 12:00, 14:00 – 20:00 | 星期四: 10:00 – 12:00, 14:00 – 20:00 | 星期五: 10:00 – 12:00, 14:00 – 20:00 | 星期六: 10:00 – 12:00, 14:00 – 20:00 | 星期日: 休息",2,台中市,西屯區
上揚寵物精緻美容屋,407台灣台中市西屯區青海路一段10號,04 2314 3363,,4.8,126,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 休息,2,台中市,西屯區
老地方寵物生活館 - 西屯旗艦店,407台灣台中市西屯區成都路319號,04 2295 6136,https://oldplacepet.shop2000.com.tw/,4.3,2076,星期一: 11:00 – 21:30 | 星期二: 11:00 – 21:30 | 星期三: 11:00 – 21:30 | 星期四: 11:00 – 21:30 | 星期五: 11:00 – 21:30 | 星期六: 11:00 – 21:30 | 星期日: 11:00 – 21:30,2,台中市,西屯區
福樂動物醫院 (寵物美容),407台灣台中市西屯區大隆路149號,04 2320 7030,,4.2,74,"星期一: 10:00 – 13:00, 14:30 – 21:30 | 星期二: 10:00 – 13:00, 14:30 – 21:30 | 星期三: 休息 | 星期四: 10:00 – 13:00, 14:30 – 21:30 | 星期五: 10:00 – 13:00, 14:30 – 21:30 | 星期六: 10:00 – 13:00, 14:30 – 18:30 | 星期日: 休息",2,台中市,西屯區
慈成寵物新天地,621台灣嘉義縣民雄鄉210號,05 220 6900,http://www.tsz-cheng.com.tw/,5,1032,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台中市,西屯區
寵物天堂-寵物住宿,433台灣台中市沙鹿區中清路五段399號-2號,0903 317 207,,5,1,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台中市,西屯區
天寵寵物生命關懷事業,500台灣彰化县彰化市平安街64巷72弄11號,0911 448 919,,5,7,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台中市,西屯區
芯寶寵物樂園,308台灣新竹縣寶山鄉三峰路二段329巷56號,03 529 3399,https://www.sinbao.com.tw/,5,242,星期一: 09:00 – 23:30 | 星期二: 09:00 – 23:30 | 星期三: 09:00 – 23:30 | 星期四: 09:00 – 23:30 | 星期五: 09:00 – 23:30 | 星期六: 09:00 – 23:30 | 星期日: 09:00 – 23:30,2,台中市,西屯區
浪浪別哭(可攜帶狗狗),408台灣台中市南屯區干城街214巷1號,04 2254 7018,http://www.langlangdontcry.com.tw/,4.5,2678,星期一: 11:00 – 18:00 | 星期二: 11:00 – 18:00 | 星期三: 休息 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,2,台中市,西屯區
